order_id,customer_id,order_date,order_amount,order_status
107675,106,2025-10-16,374.92,Completed
107676,162,2024-08-11,1283.86,Completed
107677,43,2024-05-24,1375.38,Cancelled
107678,922,2024-06-02,2233.31,Completed
107679,988,2024-12-30,1463.92,Completed
107680,292,2024-02-12,670.79,Completed
107681,450,2025-06-17,1169.11,Completed
107682,294,2025-10-03,1576.5,Completed
107683,531,2025-12-25,942.03,Completed
107684,550,2026-06-27,1035.34,Cancelled
107685,252,2026-02-17,3459.61,Completed
107686,646,2026-08-25,1199.15,Completed
107687,12,2025-08-10,2395.9,Cancelled
107688,646,2026-04-09,1604.42,Completed
107689,755,2026-01-23,809.22,Completed
107690,55,2026-03-19,1449.7,Completed
107691,730,2025-02-03,2174.78,Cancelled
107692,743,2025-05-19,5566.1,Completed
107693,972,2026-06-08,1089.62,Completed
107694,814,2025-03-15,1702.97,Completed
107695,25,2025-08-12,3250.12,Completed
107696,82,2025-09-15,4084.21,Completed
107697,136,2024-06-28,1180.56,Completed
107698,581,2024-01-23,1626.65,Completed
107699,715,2025-11-07,3710.03,Completed
107700,659,2026-02-11,2509.87,Completed
107701,321,2025-07-20,3523.75,Completed
107702,198,2025-10-01,3854.39,Completed
107703,64,2024-03-06,2579.79,Completed
107704,368,2024-06-14,1976.03,Completed
107705,294,2025-12-18,1163.76,Completed
107706,297,2025-09-10,1535.79,Completed
107707,87,2024-07-11,1603.48,Completed
107708,286,2025-08-06,3924.09,Cancelled
107709,847,2024-02-04,2018.61,Completed
107710,240,2026-02-05,2031.07,Cancelled
107711,884,2024-01-27,943.33,Pending
107712,86,2026-03-25,3938.11,Pending
107713,638,2024-08-05,1093.1,Completed
107714,107,2024-09-03,1495.88,Completed
107715,381,2026-06-19,4216.06,Completed
107716,956,2026-03-03,3202.98,Completed
107717,773,2024-11-23,1036.07,Completed
107718,511,2024-06-26,892.75,Completed
107719,634,2024-04-16,1576.74,Completed
107720,661,2025-01-18,1237.53,Completed
107721,796,2025-07-19,693.48,Cancelled
107722,595,2025-04-24,1103.12,Completed
107723,506,2026-05-22,301.66,Completed
107724,77,2026-02-22,3239.34,Completed
107725,960,2024-09-10,3109.5,Completed
107726,566,2026-05-26,4500.04,Cancelled
107727,285,2025-03-25,2264.59,Completed
107728,133,2024-01-17,1345.0,Completed
107729,606,2026-04-08,3500.82,Completed
107730,787,2025-12-18,1140.92,Completed
107731,816,2024-12-11,759.99,Completed
107732,892,2026-05-03,1635.73,Pending
107733,900,2026-05-31,2351.3,Completed
107734,624,2026-07-17,1061.85,Cancelled
107735,950,2026-06-06,911.11,Cancelled
107736,76,2024-09-17,1372.78,Completed
107737,391,2025-06-26,2352.61,Completed
107738,476,2024-06-17,1637.64,Completed
107739,699,2025-10-25,9989.25,Completed
107740,293,2025-04-30,1647.64,Completed
107741,285,2026-05-05,2932.06,Cancelled
107742,908,2026-05-26,701.94,Completed
107743,651,2024-11-05,2636.01,Completed
107744,637,2024-11-03,1332.77,Completed
107745,182,2024-02-01,1789.24,Completed
107746,495,2025-05-06,5388.19,Completed
107747,418,2025-01-09,1413.14,Completed
107748,622,2026-08-26,769.19,Cancelled
107749,924,2026-03-06,851.22,Completed
107750,275,2025-03-19,2014.09,Completed
107751,819,2025-07-06,1944.33,Completed
107752,636,2025-09-03,1892.5,Completed
107753,490,2026-05-28,780.51,Completed
107754,952,2026-08-26,6718.83,Completed
107755,146,2025-02-10,4663.28,Completed
107756,678,2024-12-23,1959.12,Cancelled
107757,395,2025-11-24,669.69,Cancelled
107758,681,2024-09-22,5041.39,Completed
107759,137,2024-05-16,3768.67,Completed
107760,742,2024-10-02,1924.4,Completed
107761,68,2024-11-03,3923.51,Completed
107762,342,2025-08-23,1305.36,Completed
107763,912,2025-12-16,964.27,Completed
107764,635,2024-06-07,1993.87,Completed
107765,483,2024-02-13,656.06,Completed
107766,322,2024-06-09,874.77,Completed
107767,89,2026-06-05,2563.32,Completed
107768,110,2024-09-10,2103.86,Completed
107769,720,2025-05-28,733.23,Completed
107770,272,2025-06-10,1379.8,Completed
107771,76,2024-09-27,754.31,Pending
107772,432,2026-04-01,1310.25,Completed
107773,392,2024-03-04,1220.38,Completed
107774,960,2025-05-29,3430.6,Completed
107775,228,2025-02-06,1625.59,Cancelled
107776,265,2026-01-31,1536.75,Completed
107777,164,2024-07-10,1394.73,Completed
107778,185,2026-07-20,588.24,Completed
107779,531,2026-02-10,1688.21,Completed
107780,219,2025-12-21,2463.6,Completed
107781,723,2025-04-26,2092.42,Pending
107782,825,2025-09-17,2823.52,Completed
107783,479,2024-07-21,2914.29,Completed
107784,237,2024-01-08,7512.31,Completed
107785,827,2025-12-26,864.25,Cancelled
107786,967,2025-03-12,2096.68,Cancelled
107787,922,2024-12-08,2255.11,Completed
107788,924,2024-09-17,1462.17,Completed
107789,815,2025-08-26,1193.23,Cancelled
107790,744,2025-05-13,2489.27,Cancelled
107791,959,2025-10-18,2338.72,Cancelled
107792,333,2026-07-14,907.82,Completed
107793,933,2026-03-23,559.53,Completed
107794,25,2024-11-07,1307.67,Pending
107795,840,2024-08-23,1161.9,Completed
107796,325,2024-06-05,2663.29,Completed
107797,287,2025-07-07,987.28,Completed
107798,675,2026-03-14,1603.74,Completed
107799,172,2024-09-03,593.51,Completed
107800,994,2026-08-21,656.6,Completed
107801,732,2025-02-21,1091.57,Completed
107802,23,2026-01-29,1529.5,Completed
107803,854,2024-10-17,1056.44,Cancelled
107804,107,2024-05-14,1974.99,Cancelled
107805,830,2025-05-13,595.69,Completed
107806,821,2025-06-19,1565.21,Completed
107807,645,2025-04-10,1577.02,Completed
107808,603,2025-01-29,702.36,Completed
107809,837,2025-09-24,2088.07,Completed
107810,860,2025-09-08,439.52,Completed
107811,709,2024-05-27,1153.04,Completed
107812,170,2025-10-12,3003.13,Cancelled
107813,665,2024-11-19,423.8,Cancelled
107814,198,2026-02-24,2784.16,Completed
107815,49,2025-04-29,843.6,Completed
107816,151,2024-08-21,1226.29,Completed
107817,454,2024-06-24,4490.89,Cancelled
107818,965,2026-07-27,1197.55,Completed
107819,38,2025-11-30,5138.37,Completed
107820,76,2024-07-27,1476.04,Completed
107821,92,2025-05-03,1703.67,Completed
107822,187,2024-04-30,3111.97,Completed
107823,538,2026-03-22,2563.65,Completed
107824,829,2026-03-17,1989.63,Completed
107825,51,2026-02-20,1331.93,Completed
107826,811,2025-03-26,656.87,Completed
107827,918,2024-06-10,677.98,Cancelled
107828,80,2025-04-21,4226.37,Completed
107829,443,2025-05-11,5432.62,Completed
107830,822,2024-11-06,1958.17,Completed
107831,702,2025-01-02,568.3,Completed
107832,183,2024-02-15,1089.6,Completed
107833,147,2025-05-24,1055.02,Completed
107834,439,2024-07-07,1254.24,Completed
107835,858,2026-03-29,1012.81,Cancelled
107836,951,2026-01-11,2524.83,Completed
107837,472,2025-08-10,2114.02,Completed
107838,528,2024-08-06,5027.02,Completed
107839,558,2025-10-11,1397.71,Completed
107840,482,2026-08-23,2050.13,Completed
107841,650,2025-09-05,2913.98,Completed
107842,271,2026-02-03,3496.89,Cancelled
107843,537,2026-05-26,806.62,Completed
107844,615,2026-04-05,2341.84,Completed
107845,561,2024-06-06,1980.04,Cancelled
107846,975,2026-04-29,2191.54,Cancelled
107847,750,2026-01-14,1871.14,Completed
107848,738,2025-11-30,5480.26,Completed
107849,814,2024-08-09,1008.78,Completed
107850,526,2025-03-29,970.72,Completed
107851,299,2026-05-29,1055.65,Completed
107852,533,2026-06-11,1490.57,Completed
107853,926,2024-04-22,2178.08,Completed
107854,887,2025-02-19,1338.16,Completed
107855,347,2025-08-12,3462.15,Completed
107856,476,2024-04-03,1795.91,Completed
107857,270,2024-08-27,1690.7,Completed
107858,16,2025-08-03,758.15,Completed
107859,303,2025-09-30,5879.64,Cancelled
107860,101,2024-04-12,1745.33,Cancelled
107861,351,2025-02-16,5216.91,Completed
107862,56,2025-09-29,1201.19,Completed
107863,309,2026-08-21,3088.52,Cancelled
107864,717,2026-08-28,1248.67,Cancelled
107865,853,2024-10-29,5871.82,Cancelled
107866,894,2025-10-18,3729.55,Completed
107867,560,2025-06-21,3126.73,Completed
107868,545,2024-07-23,1123.81,Pending
107869,968,2025-05-08,6215.93,Completed
107870,554,2024-05-14,6769.8,Completed
107871,84,2024-04-26,1406.38,Completed
107872,938,2024-12-12,1999.44,Completed
107873,616,2024-09-11,3287.79,Completed
107874,667,2024-05-21,499.51,Pending
107875,96,2024-02-20,3790.9,Completed
107876,463,2025-07-08,3501.44,Completed
107877,452,2024-01-06,1248.25,Completed
107878,822,2026-01-31,432.91,Completed
107879,376,2024-03-11,2235.25,Completed
107880,337,2025-10-02,861.49,Completed
107881,680,2024-05-24,641.12,Completed
107882,19,2025-08-23,2290.45,Completed
107883,751,2024-05-18,4239.55,Completed
107884,12,2025-02-27,1561.24,Pending
107885,235,2025-10-03,3888.9,Completed
107886,491,2024-06-17,2771.74,Cancelled
107887,191,2024-05-09,737.28,Completed
107888,39,2025-09-12,1255.59,Completed
107889,416,2025-09-15,3630.28,Completed
107890,709,2025-02-12,1248.97,Pending
107891,240,2024-04-29,3065.49,Completed
107892,272,2024-10-24,1378.77,Completed
107893,677,2024-07-30,2876.58,Completed
107894,950,2025-10-03,2379.06,Completed
107895,516,2024-10-19,1531.73,Completed
107896,558,2025-01-03,2824.33,Completed
107897,835,2024-09-11,442.14,Completed
107898,66,2024-06-12,888.79,Cancelled
107899,981,2026-02-28,1331.66,Cancelled
107900,470,2025-04-15,3857.59,Pending
107901,372,2025-07-09,703.12,Completed
107902,619,2024-10-08,1759.87,Completed
107903,917,2024-03-26,2212.49,Completed
107904,939,2025-12-14,2114.23,Cancelled
107905,782,2025-12-03,1688.27,Completed
107906,476,2024-02-15,1202.51,Completed
107907,148,2026-05-12,1533.34,Completed
107908,187,2026-04-09,3391.88,Completed
107909,845,2026-04-05,1150.72,Completed
107910,124,2025-03-24,442.29,Completed
107911,474,2025-11-06,2437.08,Completed
107912,405,2024-01-16,4759.22,Completed
107913,710,2025-08-05,908.91,Completed
107914,337,2024-05-09,4359.14,Completed
107915,704,2026-06-03,2524.95,Pending
107916,504,2026-07-08,848.87,Pending
107917,892,2024-05-26,1139.24,Completed
107918,184,2025-06-06,1107.26,Cancelled
107919,765,2025-07-30,2009.04,Completed
107920,727,2026-01-17,1599.92,Completed
107921,832,2025-04-20,3692.88,Completed
107922,482,2026-05-08,3126.39,Completed
107923,312,2024-12-02,659.25,Completed
107924,514,2024-11-07,715.67,Completed
107925,974,2025-12-10,2683.35,Pending
107926,192,2025-06-16,1287.57,Completed
107927,662,2024-03-20,1606.6,Completed
107928,222,2025-09-24,2567.8,Cancelled
107929,778,2024-09-28,3144.94,Cancelled
107930,420,2026-03-29,807.42,Completed
107931,868,2026-03-24,424.75,Completed
107932,163,2025-02-12,1672.37,Completed
107933,123,2026-04-10,1032.66,Completed
107934,953,2026-07-15,1879.21,Completed
107935,329,2025-12-10,1699.25,Completed
107936,85,2025-08-13,954.82,Cancelled
107937,845,2026-06-26,6988.37,Completed
107938,411,2026-04-30,1820.0,Pending
107939,926,2025-04-10,1239.67,Completed
107940,432,2024-03-22,1922.68,Cancelled
107941,761,2025-08-07,2540.11,Completed
107942,578,2025-03-26,1193.2,Completed
107943,475,2024-12-21,8133.19,Cancelled
107944,478,2024-06-23,669.05,Completed
107945,248,2025-11-28,699.98,Completed
107946,742,2026-06-06,636.49,Pending
107947,522,2025-08-04,1804.56,Pending
107948,3,2024-08-16,2447.84,Completed
107949,394,2024-01-02,1452.07,Completed
107950,403,2025-11-24,2443.11,Completed
107951,892,2024-06-02,2421.89,Completed
107952,422,2024-03-02,1423.74,Completed
107953,567,2024-07-10,2376.43,Completed
107954,83,2024-07-14,1584.23,Completed
107955,387,2024-11-26,1379.78,Cancelled
107956,280,2024-11-07,1301.81,Completed
107957,492,2024-07-11,2094.4,Completed
107958,904,2026-03-14,3972.32,Pending
107959,936,2024-09-01,822.44,Completed
107960,282,2024-12-24,1317.31,Completed
107961,615,2026-03-05,2000.75,Cancelled
107962,956,2026-07-16,5639.22,Pending
107963,227,2026-02-06,2383.06,Completed
107964,432,2025-06-22,1061.34,Completed
107965,495,2026-08-23,987.33,Completed
107966,4,2025-12-08,3414.73,Completed
107967,459,2025-10-20,1468.04,Completed
107968,121,2024-01-29,808.72,Completed
107969,302,2025-09-12,3479.05,Completed
107970,114,2024-10-07,2199.23,Completed
107971,742,2025-08-08,828.28,Cancelled
107972,843,2025-07-11,753.2,Completed
107973,266,2024-04-16,439.91,Completed
107974,44,2025-03-24,1201.1,Cancelled
107975,485,2025-05-14,2194.08,Completed
107976,113,2024-02-16,3360.69,Completed
107977,434,2026-04-08,2372.63,Cancelled
107978,542,2026-07-01,770.78,Cancelled
107979,461,2024-01-21,1496.87,Completed
107980,520,2024-04-26,4557.98,Completed
107981,566,2024-05-03,1290.36,Completed
107982,163,2025-03-05,2967.0,Completed
107983,683,2025-08-07,2738.1,Completed
107984,669,2024-08-22,2949.59,Pending
107985,141,2026-04-04,2382.29,Completed
107986,428,2024-10-29,2943.69,Completed
107987,284,2024-10-26,687.14,Completed
107988,394,2025-07-26,4819.89,Completed
107989,777,2026-04-27,556.28,Completed
107990,598,2024-08-30,2204.41,Completed
107991,913,2024-11-24,1744.19,Pending
107992,568,2024-11-25,1198.57,Completed
107993,47,2025-03-28,954.98,Pending
107994,713,2025-02-21,2573.13,Completed
107995,75,2026-07-16,3030.28,Completed
107996,336,2024-05-22,1683.35,Completed
107997,937,2025-02-10,1491.49,Cancelled
107998,991,2024-09-03,4140.08,Cancelled
107999,147,2025-08-06,1368.45,Completed
108000,984,2026-01-29,1751.32,Completed
108001,979,2026-06-29,1576.87,Completed
108002,886,2025-03-01,8969.25,Completed
108003,836,2024-09-14,1042.69,Completed
108004,77,2026-07-26,3090.14,Completed
108005,120,2024-03-30,596.43,Completed
108006,616,2024-05-07,965.74,Completed
108007,102,2026-07-21,1472.26,Completed
108008,248,2026-05-12,1653.12,Completed
108009,977,2025-06-28,1505.93,Cancelled
108010,916,2024-11-15,1687.37,Completed
108011,252,2026-07-28,1150.18,Cancelled
108012,536,2026-07-21,4156.64,Cancelled
108013,536,2026-04-23,939.42,Completed
108014,261,2026-01-21,2920.29,Completed
108015,234,2025-08-01,2796.14,Completed
108016,431,2024-12-27,972.09,Completed
108017,603,2025-04-03,1417.99,Pending
108018,811,2025-06-11,1797.09,Completed
108019,850,2025-04-12,5348.45,Completed
108020,25,2026-04-18,1415.98,Cancelled
108021,657,2024-06-10,18975.45,Cancelled
108022,618,2024-03-21,2965.09,Completed
108023,49,2025-03-17,2250.29,Completed
108024,843,2024-07-20,3198.0,Cancelled
108025,597,2026-03-10,589.02,Completed
108026,722,2026-04-05,3855.52,Cancelled
108027,662,2026-08-20,761.82,Pending
108028,325,2025-01-10,3167.89,Completed
108029,198,2026-07-23,1224.63,Completed
108030,372,2024-04-08,1070.65,Pending
108031,766,2024-08-27,5696.88,Completed
108032,638,2024-01-19,1687.1,Completed
108033,628,2026-03-14,665.38,Completed
108034,128,2025-05-16,3391.92,Completed
108035,14,2025-02-05,814.13,Completed
108036,668,2024-07-13,4359.13,Completed
108037,953,2025-02-08,1781.14,Completed
108038,351,2025-08-21,786.47,Completed
108039,439,2024-05-19,3069.93,Completed
108040,960,2026-07-09,2525.81,Completed
108041,229,2025-12-05,452.76,Cancelled
108042,519,2026-05-02,1727.31,Completed
108043,86,2024-02-13,2185.93,Cancelled
108044,262,2026-04-23,2104.61,Completed
108045,368,2026-04-22,1596.33,Completed
108046,684,2024-12-21,2921.29,Completed
108047,300,2025-07-08,2605.43,Cancelled
108048,454,2025-05-02,1836.81,Completed
108049,292,2026-03-14,1543.65,Cancelled
108050,139,2024-10-01,1981.91,Completed
108051,797,2026-06-13,1215.78,Pending
108052,673,2025-06-22,926.04,Cancelled
108053,648,2024-01-01,867.03,Cancelled
108054,584,2024-10-22,1686.71,Completed
108055,132,2024-05-18,1030.72,Completed
108056,513,2026-02-25,1623.47,Completed
108057,709,2025-02-02,4273.14,Completed
108058,486,2025-03-27,1573.33,Completed
108059,728,2024-12-06,1969.14,Completed
108060,319,2025-11-12,1551.35,Completed
108061,512,2026-08-24,4208.12,Completed
108062,374,2026-04-29,5287.53,Completed
108063,997,2026-08-20,1326.56,Completed
108064,177,2024-10-18,2888.84,Cancelled
108065,279,2025-10-08,7007.86,Completed
108066,681,2025-08-28,846.52,Completed
108067,60,2024-10-21,3404.16,Completed
108068,511,2026-04-02,580.61,Completed
108069,33,2026-06-13,1835.0,Completed
108070,526,2026-07-14,1643.34,Completed
108071,312,2026-08-19,593.47,Completed
108072,187,2024-06-07,3653.87,Completed
108073,491,2024-05-23,1981.29,Completed
108074,322,2025-10-25,985.18,Cancelled
108075,79,2025-12-07,2228.58,Completed
108076,531,2025-02-27,3239.05,Completed
108077,564,2024-06-07,570.11,Completed
108078,662,2024-10-04,232.56,Completed
108079,906,2024-05-04,1751.54,Completed
108080,704,2024-06-02,1092.42,Cancelled
108081,803,2024-07-01,4296.51,Completed
108082,650,2025-07-23,1414.84,Completed
108083,672,2025-05-14,2201.02,Cancelled
108084,797,2024-11-21,1594.01,Completed
108085,662,2025-06-12,658.97,Completed
108086,497,2025-10-11,1836.06,Pending
108087,735,2024-04-04,760.15,Completed
108088,966,2024-09-30,736.35,Cancelled
108089,486,2024-07-14,881.93,Completed
108090,223,2024-01-01,833.04,Pending
108091,398,2024-04-22,1569.86,Cancelled
108092,17,2026-01-16,1395.14,Completed
108093,299,2026-05-01,2165.13,Pending
108094,893,2024-06-05,646.98,Completed
108095,99,2026-01-16,1528.35,Cancelled
108096,894,2024-09-02,1316.43,Completed
108097,560,2024-05-16,2051.76,Completed
108098,310,2024-08-16,2116.73,Completed
108099,466,2026-06-13,1992.46,Completed
108100,886,2024-11-29,945.64,Completed
108101,119,2025-12-21,1829.12,Completed
108102,564,2025-04-17,1289.44,Completed
108103,266,2025-02-28,4229.22,Cancelled
108104,538,2026-03-01,1933.81,Pending
108105,791,2026-08-22,1895.31,Completed
108106,925,2025-09-24,782.86,Completed
108107,253,2026-04-06,1226.33,Completed
108108,664,2024-05-22,2129.75,Pending
108109,421,2026-05-26,1710.2,Cancelled
108110,497,2024-06-27,1698.25,Pending
108111,161,2024-07-04,575.73,Completed
108112,866,2026-04-04,1060.39,Completed
108113,169,2025-04-14,1505.44,Completed
108114,43,2024-08-31,3930.95,Completed
108115,761,2024-01-27,526.55,Completed
108116,401,2024-07-31,913.14,Completed
108117,67,2026-03-13,524.11,Completed
108118,680,2024-01-04,2223.99,Completed
108119,281,2026-06-14,3891.48,Completed
108120,976,2026-01-23,2275.33,Completed
108121,980,2024-07-18,2619.49,Completed
108122,549,2025-12-19,920.32,Completed
108123,470,2025-05-19,2288.55,Completed
108124,438,2024-12-04,1089.46,Completed
108125,609,2025-05-06,1871.28,Completed
108126,914,2024-01-08,2495.18,Completed
108127,642,2026-05-06,1488.89,Completed
108128,99,2026-02-03,3067.59,Completed
108129,193,2024-06-23,1618.42,Completed
108130,631,2024-04-06,2150.38,Completed
108131,361,2025-02-16,6152.87,Cancelled
108132,473,2025-03-24,2487.19,Completed
108133,397,2026-01-21,1105.93,Completed
108134,598,2026-03-28,1317.16,Completed
108135,228,2024-03-03,3174.98,Completed
108136,76,2024-08-25,3545.03,Completed
108137,232,2025-07-24,1757.85,Completed
108138,669,2025-01-04,667.1,Completed
108139,610,2026-08-21,970.56,Completed
108140,818,2025-10-05,2024.4,Cancelled
108141,108,2024-11-09,2624.87,Cancelled
108142,140,2025-10-16,3458.68,Completed
108143,127,2025-02-22,480.4,Completed
108144,561,2025-03-26,3171.62,Completed
108145,572,2025-11-26,4550.98,Completed
108146,159,2025-02-26,379.83,Completed
108147,442,2025-11-08,1793.8,Completed
108148,54,2025-02-12,2945.69,Pending
108149,614,2025-08-01,719.18,Completed
108150,569,2025-04-17,1301.05,Pending
108151,30,2025-07-12,2590.68,Pending
108152,88,2024-12-03,1281.48,Completed
108153,706,2024-04-26,1421.09,Completed
108154,904,2024-09-06,2077.8,Completed
108155,860,2024-12-12,841.49,Completed
108156,567,2024-11-03,899.7,Cancelled
108157,521,2025-02-14,2440.6,Pending
108158,816,2025-04-09,3335.42,Completed
108159,850,2024-09-02,2332.23,Completed
108160,912,2025-01-06,4360.51,Cancelled
108161,396,2024-10-01,2364.52,Completed
108162,470,2025-07-23,5979.62,Completed
108163,80,2025-04-08,1878.64,Completed
108164,173,2025-09-06,2121.32,Completed
108165,372,2025-02-24,2339.34,Completed
108166,818,2026-08-27,1196.7,Completed
108167,440,2025-04-16,1086.91,Completed
108168,589,2025-08-21,1002.74,Completed
108169,873,2025-03-06,1254.28,Completed
108170,468,2025-12-15,6915.58,Cancelled
108171,327,2025-06-27,5881.13,Completed
108172,735,2024-04-05,1454.46,Cancelled
108173,307,2025-12-10,1369.49,Completed
108174,384,2026-01-09,445.9,Completed
108175,894,2025-01-26,943.19,Completed
108176,431,2025-05-10,1063.66,Cancelled
108177,248,2024-01-11,1352.55,Completed
108178,843,2026-04-23,1242.96,Completed
108179,644,2026-01-27,2069.65,Pending
108180,771,2026-08-02,2978.75,Completed
108181,317,2025-08-06,1121.56,Completed
108182,787,2024-08-12,4580.41,Completed
108183,954,2024-10-09,2253.47,Completed
108184,163,2026-06-22,3206.46,Completed
108185,186,2024-02-11,1352.67,Cancelled
108186,562,2025-10-15,2567.64,Cancelled
108187,730,2024-03-07,2417.1,Completed
108188,1,2025-12-20,4672.61,Cancelled
108189,549,2025-07-19,2751.2,Cancelled
108190,126,2025-04-04,3135.21,Completed
108191,979,2025-11-12,1276.25,Cancelled
108192,732,2024-12-11,3916.26,Completed
108193,994,2025-07-11,785.28,Completed
108194,213,2026-02-17,1240.25,Pending
108195,798,2025-03-21,2161.13,Completed
108196,376,2024-01-22,850.89,Completed
108197,103,2026-08-25,987.8,Completed
108198,473,2025-06-09,988.12,Completed
108199,463,2025-02-22,2302.32,Completed
108200,495,2024-03-12,1623.31,Completed
108201,864,2024-03-29,3367.64,Completed
108202,276,2024-09-04,6111.49,Completed
108203,640,2026-06-17,2145.93,Completed
108204,195,2025-12-06,1290.88,Completed
108205,886,2025-02-06,2286.91,Cancelled
108206,452,2026-01-04,1005.59,Completed
108207,805,2025-01-16,1727.03,Completed
108208,266,2026-05-15,8919.59,Pending
108209,304,2024-11-14,1577.39,Completed
108210,982,2025-11-27,2191.33,Completed
108211,192,2025-02-28,1620.6,Completed
108212,560,2025-10-18,1379.28,Pending
108213,313,2024-06-30,2460.52,Completed
108214,385,2026-07-08,787.96,Pending
108215,696,2024-10-05,1615.69,Pending
108216,787,2025-06-06,744.86,Pending
108217,474,2025-10-30,4912.07,Cancelled
108218,639,2025-09-28,3419.42,Completed
108219,46,2025-06-23,1092.51,Pending
108220,232,2026-04-24,538.75,Completed
108221,748,2026-08-01,2475.71,Cancelled
108222,667,2026-01-13,1749.57,Completed
108223,47,2024-06-28,7738.73,Completed
108224,897,2026-01-19,4476.83,Completed
108225,407,2025-05-04,2720.0,Pending
108226,297,2025-06-06,1276.9,Completed
108227,456,2026-07-05,1518.54,Completed
108228,391,2025-05-28,2190.56,Completed
108229,498,2026-04-07,2267.23,Completed
108230,164,2025-09-23,1136.33,Completed
108231,138,2024-03-25,741.67,Completed
108232,991,2025-11-12,6303.68,Completed
108233,753,2025-04-26,1840.05,Cancelled
108234,353,2025-06-15,2371.47,Pending
108235,860,2024-10-21,1030.92,Completed
108236,802,2024-06-29,4374.6,Completed
108237,698,2025-12-24,3538.98,Completed
108238,727,2024-08-29,1872.17,Completed
108239,953,2024-03-31,2063.41,Completed
108240,843,2025-04-24,2166.31,Cancelled
108241,256,2025-11-23,1918.62,Completed
108242,732,2024-07-17,2586.81,Cancelled
108243,161,2024-12-18,2299.21,Completed
108244,497,2025-02-16,1605.52,Pending
108245,67,2026-06-17,842.16,Completed
108246,168,2024-05-23,1770.6,Cancelled
108247,727,2026-06-12,2931.33,Completed
108248,365,2024-05-22,2786.23,Completed
108249,162,2025-07-16,4224.31,Completed
108250,979,2026-03-31,4525.1,Completed
108251,940,2026-05-29,2840.11,Pending
108252,227,2025-06-11,2033.23,Cancelled
108253,600,2025-04-24,2250.3,Completed
108254,288,2026-01-29,1239.17,Completed
108255,810,2026-06-03,3026.23,Pending
108256,686,2024-01-12,4255.34,Completed
108257,429,2024-09-11,3542.54,Completed
108258,934,2024-10-04,2584.21,Completed
108259,741,2026-03-21,1539.35,Cancelled
108260,151,2024-01-18,1428.19,Completed
108261,436,2024-05-02,1622.43,Completed
108262,837,2024-01-04,1119.83,Completed
108263,536,2026-07-16,2151.84,Completed
108264,100,2024-02-01,292.31,Completed
108265,778,2024-09-15,1268.17,Pending
108266,474,2025-05-22,1881.52,Cancelled
108267,235,2024-12-05,9151.0,Pending
108268,823,2024-03-29,1805.19,Completed
108269,891,2025-02-05,1848.95,Completed
108270,589,2026-02-15,1047.07,Completed
108271,719,2024-10-08,5504.06,Cancelled
108272,240,2025-05-17,1060.86,Completed
108273,752,2025-04-02,6747.05,Completed
108274,909,2024-08-26,1112.74,Completed
108275,235,2024-01-03,3319.61,Completed
108276,944,2026-03-27,1734.87,Cancelled
108277,89,2026-08-24,1248.87,Completed
108278,439,2025-05-10,3469.53,Completed
108279,75,2026-03-18,4268.71,Completed
108280,441,2024-12-07,1595.51,Completed
108281,649,2026-07-06,1771.92,Pending
108282,878,2025-07-06,1376.57,Cancelled
108283,150,2026-02-17,2082.2,Pending
108284,894,2025-10-16,883.61,Completed
108285,1000,2026-06-17,312.57,Completed
108286,67,2025-06-27,533.73,Completed
108287,963,2026-04-04,1559.08,Completed
108288,912,2026-06-26,897.95,Completed
108289,33,2026-01-09,1667.55,Completed
108290,64,2024-12-10,1290.04,Completed
108291,731,2024-03-29,1137.29,Completed
108292,416,2025-02-02,1180.62,Cancelled
108293,258,2025-11-04,3375.25,Completed
108294,400,2026-04-15,2097.44,Completed
108295,334,2026-01-18,4977.88,Completed
108296,976,2025-09-12,1924.96,Completed
108297,238,2025-06-05,520.13,Cancelled
108298,88,2026-07-29,913.31,Completed
108299,839,2024-08-25,1939.87,Completed
108300,849,2026-02-09,2106.59,Completed
108301,900,2025-06-20,1229.85,Completed
108302,971,2025-05-14,1073.1,Completed
108303,44,2025-01-23,1212.4,Completed
108304,773,2025-09-09,1638.68,Completed
108305,267,2026-08-30,1743.56,Completed
108306,418,2025-01-30,881.76,Completed
108307,442,2024-04-19,2112.46,Pending
108308,984,2024-05-04,2099.83,Completed
108309,519,2024-06-21,1675.85,Completed
108310,219,2025-01-31,1148.71,Completed
108311,87,2024-01-05,2785.17,Cancelled
108312,591,2024-09-30,4255.19,Completed
108313,837,2025-11-07,1345.05,Completed
108314,711,2025-10-21,1196.34,Cancelled
108315,937,2025-10-12,2436.67,Completed
108316,45,2025-10-13,841.06,Completed
108317,399,2024-03-14,785.07,Completed
108318,614,2026-07-01,1180.62,Pending
108319,866,2024-10-16,2201.09,Completed
108320,304,2024-03-18,1015.62,Completed
108321,677,2026-02-28,1778.19,Pending
108322,205,2025-03-30,487.59,Cancelled
108323,593,2024-12-03,2687.74,Completed
108324,779,2025-01-22,4590.93,Completed
108325,826,2025-07-21,996.38,Completed
108326,444,2025-05-28,2402.36,Cancelled
108327,466,2024-01-14,1572.32,Completed
108328,889,2024-04-26,1928.6,Completed
108329,547,2026-07-10,1534.12,Cancelled
108330,343,2025-04-23,1477.73,Completed
108331,272,2026-08-19,1047.34,Completed
108332,715,2025-10-01,884.63,Cancelled
108333,715,2025-12-18,3678.07,Completed
108334,535,2024-11-01,604.35,Pending
108335,159,2026-03-26,1778.27,Completed
